"Sample_ID","Year","AEZ","State","Lat","Long","B1","B2","G1","G2","afl_max","afl_mean","afl_median","n_samples","other_coordinates_in_grid","other_aflatoxins_in_grid","Location_Type","Source"
"IM302M-2",2013,"HF","Imo",5.6673,6.9424,0,0,0,0,5.72,2.86,2.86,2,"IM303M-2: 5.667, 6.942","IM303M-2: B1=5.72,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM286M-2",2013,"HF","Imo",5.6154,7.3463,0,0,0,0,0,0,0,4,"IM287M-2: 5.615, 7.346; IM295M-2: 5.665, 7.306; IM296M-2: 5.665, 7.306","IM287M-2: B1=0,B2=0,G1=0,G2=0; IM295M-2: B1=0,B2=0,G1=0,G2=0; IM296M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1390M-2",2013,"HF","Delta",5.6782,5.9621,0,0,0,0,0,0,0,3,"DT1391M-2: 5.678, 5.962; DT1392M-2: 5.678, 5.962","DT1391M-2: B1=0,B2=0,G1=0,G2=0; DT1392M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM311M-2",2013,"HF","Imo",5.7213,6.8281,0,0,0,0,0,0,0,2,"IM312M-2: 5.721, 6.828","IM312M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM314M-2",2013,"HF","Imo",5.6981,6.9961,0,0,0,0,0.48,0.24,0.24,2,"IM315M-2: 5.698, 6.996","IM315M-2: B1=0.48,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM289M-2",2013,"HF","Imo",5.7788,7.2329,0,0,0,0,0,0,0,2,"IM290M-2: 5.779, 7.233","IM290M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1381M-2",2013,"HF","Delta",5.8751,5.6931,0,0,0,0,9.41,3.13666666666667,0,3,"DT1382M-2: 5.875, 5.693; DT1383M-2: 5.875, 5.693","DT1382M-2: B1=6.93,B2=2.48,G1=0,G2=0; DT1383M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1468M-2",2013,"HF","Anambra",5.8516,6.8512,0,0,0,0,2.72,1.81,2.71,3,"AN1469M-2: 5.852, 6.851; AN1470M-2: 5.852, 6.851","AN1469M-2: B1=2.71,B2=0,G1=0,G2=0; AN1470M-2: B1=2.72,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"IM307M-2",2013,"HF","Imo",5.8358,7.0196,0,0,0,0,0,0,0,2,"IM309M-2: 5.836, 7.02","IM309M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1393M-2",2013,"HF","Delta",5.9593,5.1432,0,0,0,0,0,0,0,3,"DT1394M-2: 5.959, 5.143; DT1395M-2: 5.959, 5.143","DT1394M-2: B1=0,B2=0,G1=0,G2=0; DT1395M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1378M-2",2013,"HF","Delta",5.9323,5.751,0,0,0,0,0,0,0,3,"DT1379M-2: 5.932, 5.751; DT1380M-2: 5.932, 5.751","DT1379M-2: B1=0,B2=0,G1=0,G2=0; DT1380M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1480M-2",2013,"HF","Anambra",5.9566,6.8512,1.12,0,0,0,41.09,15.4,3.99,3,"AN1481M-2: 5.957, 6.851; AN1482M-2: 5.957, 6.851","AN1481M-2: B1=3.99,B2=0,G1=0,G2=0; AN1482M-2: B1=16.76,B2=0,G1=22.13,G2=2.19","","NAFDAC Market Survey Sample 2013"
"AN1489M-2",2013,"HF","Anambra",5.9602,6.9853,81.28,12.28,0,0,93.56,45.97,22.57,3,"AN1490M-2: 5.96, 6.985; AN1491M-2: 5.96, 6.985","AN1490M-2: B1=21.78,B2=0,G1=0,G2=0; AN1491M-2: B1=22.57,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1375M-2",2013,"HF","Delta",6.0698,6.6211,0,0,0,0,0.81,0.27,0,3,"DT1376M-2: 6.07, 6.621; DT1377M-2: 6.07, 6.621","DT1376M-2: B1=0.81,B2=0,G1=0,G2=0; DT1377M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1483M-2",2013,"HF","Anambra",6.0137,6.9102,22.5,0,0,0,22.5,18.3,20.67,3,"AN1484M-2: 6.014, 6.91; AN1485M-2: 6.014, 6.91","AN1484M-2: B1=20.67,B2=0,G1=0,G2=0; AN1485M-2: B1=11.73,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1471M-2",2013,"HF","Anambra",6.0086,7.1009,1.41,0,0,0,1.6,1.00333333333333,1.41,3,"AN1472M-2: 6.009, 7.101; AN1473M-2: 6.009, 7.101","AN1472M-2: B1=1.6,B2=0,G1=0,G2=0; AN1473M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"EN373M-2",2013,"HF","Enugu",6.0649,7.476,6.28,0,0,0,6.28,6.28,6.28,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"EN375M-2",2013,"HF","Enugu",6.0362,7.5897,0,0,0,0,0,0,0,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"ED196M-2",2013,"HF","Edo",6.1194,5.9833,0.54,0,0,0,0.54,0.18,0,3,"ED197M-2: 6.119, 5.983; ED198M-2: 6.119, 5.983","ED197M-2: B1=0,B2=0,G1=0,G2=0; ED198M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1462M-2",2013,"HF","Anambra",6.1364,6.7762,27.92,2.16,0,0,30.08,11.86,3.41,3,"AN1463M-2: 6.136, 6.776; AN1464M-2: 6.136, 6.776","AN1463M-2: B1=3.41,B2=0,G1=0,G2=0; AN1464M-2: B1=2.09,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1486M-2",2013,"HF","Anambra",6.0773,6.8673,26.18,12.58,0,0,38.77,24.79,35.6,3,"AN1487M-2: 6.077, 6.867; AN1488M-2: 6.077, 6.867","AN1487M-2: B1=0,B2=0,G1=0,G2=0; AN1488M-2: B1=31.89,B2=3.71,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1495M-2",2013,"HF","Anambra",6.1237,6.9478,8.8,0,0,0,25.26,17.59,18.71,3,"AN1496M-2: 6.124, 6.948; AN1497M-2: 6.124, 6.948","AN1496M-2: B1=22.27,B2=2.99,G1=0,G2=0; AN1497M-2: B1=18.71,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED202M-2",2013,"HF","Edo",6.2298,5.5407,0,0,0,0,0.77,0.256666666666667,0,3,"ED203M-2: 6.23, 5.541; ED204M-2: 6.23, 5.541","ED203M-2: B1=0.77,B2=0,G1=0,G2=0; ED204M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED205M-2",2013,"HF","Edo",6.1649,5.6879,0,0,0,0,0,0,0,3,"ED206M-2: 6.165, 5.688; ED207M-2: 6.165, 5.688","ED206M-2: B1=0,B2=0,G1=0,G2=0; ED207M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1366M-2",2013,"HF","Delta",6.2213,6.3013,0,0,0,0,0,0,0,3,"DT1367M-2: 6.221, 6.301; DT1368M-2: 6.221, 6.301","DT1367M-2: B1=0,B2=0,G1=0,G2=0; DT1368M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1363M-2",2013,"HF","Delta",6.1562,6.4503,0,0,0,0,0,0,0,3,"DT1364M-2: 6.156, 6.45; DT1365M-2: 6.156, 6.45","DT1364M-2: B1=0,B2=0,G1=0,G2=0; DT1365M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1474M-2",2013,"HF","Anambra",6.1624,6.8029,0,0,0,0,17.73,6.39333333333333,1.45,3,"AN1475M-2: 6.162, 6.803; AN1476M-2: 6.162, 6.803","AN1475M-2: B1=16.19,B2=1.55,G1=0,G2=0; AN1476M-2: B1=1.45,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1456M-2",2013,"HF","Anambra",6.2196,6.8619,9.76,0,0,0,9.76,4.82333333333333,3.61,3,"AN1457M-2: 6.22, 6.862; AN1458M-2: 6.22, 6.862","AN1457M-2: B1=1.1,B2=0,G1=0,G2=0; AN1458M-2: B1=3.61,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1492M-2",2013,"HF","Anambra",6.1784,6.988,17.48,0,0,0,364.85,131.766666666667,17.48,3,"AN1493M-2: 6.178, 6.988; AN1494M-2: 6.178, 6.988","AN1493M-2: B1=347.54,B2=17.31,G1=0,G2=0; AN1494M-2: B1=12.97,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1453M-2",2013,"HF","Anambra",6.222,7.0821,0,0,0,0,14.08,5.56666666666667,2.62,3,"AN1454M-2: 6.222, 7.082; AN1455M-2: 6.222, 7.082","AN1454M-2: B1=2.62,B2=0,G1=0,G2=0; AN1455M-2: B1=13.27,B2=0.82,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD25M-2",2013,"HF","Ondo",6.2585,4.7692,6.66,0,0,0,32.28,14.6533333333333,6.66,3,"OD26M-2: 6.258, 4.769; OD27M-2: 6.258, 4.769","OD26M-2: B1=27.99,B2=4.3,G1=0,G2=0; OD27M-2: B1=5.02,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD18M-2",2013,"HF","Ondo",6.257,4.9351,11.17,2.97,0,0,14.14,14.14,14.14,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"AN1465M-2",2013,"HF","Anambra",6.3093,6.8673,25.36,2.99,6.12,2.01,36.47,15.1933333333333,6.59,3,"AN1466M-2: 6.309, 6.867; AN1467M-2: 6.309, 6.867","AN1466M-2: B1=6.59,B2=0,G1=0,G2=0; AN1467M-2: B1=2.52,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1459M-2",2013,"HF","Anambra",6.2636,7.1252,7.92,0,8,2.19,18.1,10.79,11.16,3,"AN1460M-2: 6.264, 7.125; AN1461M-2: 6.264, 7.125","AN1460M-2: B1=10.32,B2=0.84,G1=0,G2=0; AN1461M-2: B1=3.11,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"EN371M-2",2013,"HF","Enugu",6.2537,7.2734,10.05,0,0,0,10.05,10.05,10.05,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"ED190M-2",2013,"HF","Edo",6.3671,5.5722,0,0,0,0,0,0,0,3,"ED191M-2: 6.367, 5.572; ED192M-2: 6.367, 5.572","ED191M-2: B1=0,B2=0,G1=0,G2=0; ED192M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1369M-2",2013,"HF","Delta",6.3461,6.4717,0,0,0,0,0,0,0,3,"DT1370M-2: 6.346, 6.472; DT1371M-2: 6.346, 6.472","DT1370M-2: B1=0,B2=0,G1=0,G2=0; DT1371M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"EN372M-2",2013,"DS","Enugu",6.3846,7.2914,16.18,0,0,0,16.18,16.18,16.18,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"EN361M-2",2013,"DS","Enugu",6.3322,7.5031,2.51,0,0,0,2.51,1.77666666666667,2.22,3,"EN362M-2: 6.332, 7.503; EN364M-2: 6.385, 7.514","EN362M-2: B1=2.22,B2=0,G1=0,G2=0; EN364M-2: B1=0.6,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"LA1450M-2",2013,"DS","Lagos",6.4183,2.8901,2.09,3.98,0,0,6.07,6.07,6.07,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"LA1551M-2",2013,"DS","Lagos",6.4293,3.2684,7.37,2.55,0,0,9.91,9.91,9.91,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"LA1549M-2",2013,"DS","Lagos",6.4555,3.3339,3.29,1.49,0,0,4.78,4.78,4.78,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"LA1546M-2",2013,"DS","Lagos",6.433,3.4822,0,0,0,0,3.73,1.865,1.865,2,"LA1547M-2: 6.455, 3.425","LA1547M-2: B1=2.17,B2=1.56,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"LA1552M-2",2013,"DS","Lagos",6.459,3.6015,3.52,0,0,0,3.52,3.52,3.52,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"ED217M-2",2013,"HF","Edo",6.4653,5.3103,0,0,0,0,0,0,0,3,"ED218M-2: 6.465, 5.31; ED219M-2: 6.465, 5.31","ED218M-2: B1=0,B2=0,G1=0,G2=0; ED219M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED199M-2",2013,"HF","Edo",6.4579,5.9833,0,0,0,0,0,0,0,3,"ED200M-2: 6.458, 5.983; ED201M-2: 6.458, 5.983","ED200M-2: B1=0,B2=0,G1=0,G2=0; ED201M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"DT1372M-2",2013,"HF","Delta",6.4077,6.6211,0,0,0,0,0,0,0,3,"DT1373M-2: 6.408, 6.621; DT1374M-2: 6.408, 6.621","DT1373M-2: B1=0,B2=0,G1=0,G2=0; DT1374M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"EN365M-2",2013,"DS","Enugu",6.4584,7.5464,6.85,0,0,0,6.85,6.85,6.85,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"LA1543M-2",2013,"DS","Lagos",6.5392,3.3842,0,0,0,0,2.65,1.24666666666667,1.09,3,"LA1548M-2: 6.535, 3.349; LA2545M-2: 6.498, 3.384","LA1548M-2: B1=1.09,B2=0,G1=0,G2=0; LA2545M-2: B1=1.07,B2=1.57,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD28M-2",2013,"HF","Ondo",6.504,4.7707,0,0,0,0,2.75,0.916666666666667,0,3,"OD29M-2: 6.504, 4.771; OD30M-2: 6.504, 4.771","OD29M-2: B1=0,B2=0,G1=0,G2=0; OD30M-2: B1=2.75,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD22M-2",2013,"HF","Ondo",6.4883,4.8702,5.24,0,0,0,5.99,5.73666666666667,5.98,3,"OD23M-2: 6.488, 4.87; OD24M-2: 6.488, 4.87","OD23M-2: B1=5.98,B2=0,G1=0,G2=0; OD24M-2: B1=5.99,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED211M-2",2013,"HF","Edo",6.5047,5.6037,0,0,0,0,0,0,0,3,"ED212M-2: 6.505, 5.604; ED213M-2: 6.505, 5.604","ED212M-2: B1=0,B2=0,G1=0,G2=0; ED213M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"AN1477M-2",2013,"DS","Anambra",6.4902,6.7922,5.46,1.88,0,0,62.25,24.29,7.33,3,"AN1478M-2: 6.49, 6.792; AN1479M-2: 6.49, 6.792","AN1478M-2: B1=3.29,B2=0,G1=0,G2=0; AN1479M-2: B1=44.77,B2=3.36,G1=11.79,G2=2.33","","NAFDAC Market Survey Sample 2013"
"EN374M-2",2013,"DS","Enugu",6.4818,7.3949,5.91,0,0,0,5.91,5.91,5.91,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"LA1556M-2",2013,"DS","Lagos",6.5744,3.257,1.32,0,0,0,1.88,1.6,1.6,2,"LA1557M-2: 6.618, 3.321","LA1557M-2: B1=1.88,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"LA1555M-2",2013,"DS","Lagos",6.6018,3.3515,1,0,0,0,1,1,1,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"LA1544M-2",2013,"DS","Lagos",6.6201,3.4095,1.05,0,0,0,1.05,1.05,1.05,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"LA1553M-2",2013,"DS","Lagos",6.6194,3.5105,0,0,0,0,0,0,0,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"LA1554M-2",2013,"HF","Lagos",6.5867,3.97,0.81,0,0,0,0.81,0.81,0.81,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"ED181M-2",2013,"DS","Edo",6.6214,6.493,0.47,0,0,0,2.93,1.13333333333333,0.47,3,"ED182M-2: 6.621, 6.493; ED183M-2: 6.621, 6.493","ED182M-2: B1=0,B2=0,G1=0,G2=0; ED183M-2: B1=1.48,B2=1.46,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"EN363M-2",2013,"DS","Enugu",6.5639,7.5681,0.92,0,0,0,0.92,0.92,0.92,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"ED214M-2",2013,"HF","Edo",6.6899,6.1315,0.82,0,0,0,0.82,0.453333333333333,0.54,3,"ED215M-2: 6.69, 6.132; ED216M-2: 6.69, 6.132","ED215M-2: B1=0.54,B2=0,G1=0,G2=0; ED216M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"EN369M-2",2013,"DS","Enugu",6.6722,7.4165,7.01,0,0,0,7.01,7.01,7.01,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"OD16M-2",2013,"HF","Ondo",6.7947,4.8676,0,0,0,0,1.73,0.865,0.865,2,"OD17M-2: 6.795, 4.868","OD17M-2: B1=1.73,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED187M-2",2013,"DS","Edo",6.7297,6.3439,0,0,0,0,3.92,1.30666666666667,0,3,"ED188M-2: 6.73, 6.344; ED189M-2: 6.73, 6.344","ED188M-2: B1=0,B2=0,G1=0,G2=0; ED189M-2: B1=2.05,B2=0,G1=1.88,G2=0","","NAFDAC Market Survey Sample 2013"
"BN547M-2",2013,"DS","Benue",6.7835,9.0695,0,0,0,0,0.25,0.125,0.125,2,"BN548M-2: 6.784, 9.069","BN548M-2: B1=0.25,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"EN368M-2",2013,"DS","Enugu",6.8429,7.3733,0,0,0,0,0,0,0,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"EN366M-2",2013,"DS","Enugu",6.8828,7.5464,0,0,0,0,0,0,0,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"BN581M-2",2013,"DS","Benue",6.8398,8.415,0.56,0,0,0,0.56,0.44,0.44,2,"BN582M-2: 6.84, 8.415","BN582M-2: B1=0.32,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD34M-2",2013,"DS","Ondo",6.92,5.78,4.2,0,0,0,4.2,4.2,4.2,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"ED184M-2",2013,"DS","Edo",6.9279,5.8565,1.37,0,0,0,1.37,0.813333333333333,1.07,3,"ED185M-2: 6.928, 5.856; ED186M-2: 6.928, 5.856","ED185M-2: B1=0,B2=0,G1=0,G2=0; ED186M-2: B1=1.07,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"EN370M-2",2013,"DS","Enugu",6.9386,7.3841,0,0,0,0,0,0,0,1,NA,NA,"","NAFDAC Market Survey Sample 2013"
"BN562M-2",2013,"DS","Benue",6.947,9.255,0.49,0,0,0,0.49,0.253333333333333,0.27,3,"BN563M-2: 6.947, 9.255; BN564M-2: 6.947, 9.255","BN563M-2: B1=0.27,B2=0,G1=0,G2=0; BN564M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BN579M-2",2013,"DS","Benue",6.9126,9.4562,1.94,0,5.14,0,7.08,4.22,4.22,2,"BN580M-2: 6.913, 9.456","BN580M-2: B1=1.36,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD10M-2",2013,"HF","Ondo",7.0257,4.7692,1.88,0,0,0,7.5,4.09,2.89,3,"OD11M-2: 7.026, 4.769; OD12M-2: 7.026, 4.769","OD11M-2: B1=7.5,B2=0,G1=0,G2=0; OD12M-2: B1=2.89,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED220M-2",2013,"DS","Edo",7.008,6.2801,0,0,0,0,1.55,0.516666666666667,0,3,"ED221M-2: 7.008, 6.28; ED222M-2: 7.008, 6.28","ED221M-2: B1=0,B2=0,G1=0,G2=0; ED222M-2: B1=1.55,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED208M-2",2013,"DS","Edo",7.0057,6.4503,0,0,0,0,0.6,0.2,0,3,"ED209M-2: 7.006, 6.45; ED210M-2: 7.006, 6.45","ED209M-2: B1=0,B2=0,G1=0,G2=0; ED210M-2: B1=0.6,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD04M-2",2013,"HF","Ondo",7.1091,5.1158,0,0,0,0,0,0,0,3,"OD05M-2: 7.109, 5.116; OD06M-2: 7.109, 5.116","OD05M-2: B1=0,B2=0,G1=0,G2=0; OD06M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED223M-2",2013,"DS","Edo",7.0969,6.0256,0,0,0,0,0,0,0,3,"ED224M-2: 7.097, 6.026; ED225M-2: 7.097, 6.026","ED224M-2: B1=0,B2=0,G1=0,G2=0; ED225M-2: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KG859M-2",2013,"DS","Kogi",7.1138,6.744,27.11,0,19.55,3.57,142.83,69.3166666666667,50.23,3,"KG860M-2: 7.114, 6.744; KG861M-2: 7.114, 6.744","KG860M-2: B1=13.28,B2=1.62,G1=0,G2=0; KG861M-2: B1=132.82,B2=10.01,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BN552M-2",2013,"DS","Kogi",7.0701,7.0701,0.76,0,0,0,140.81,24.2444444444444,5.26,9,"BN553M-2: 7.07, 7.07; BN586M-2: 7.07, 7.07; BN587M-2: 7.07, 7.07; BN588M-2: 7.07, 7.07; KG868M-2: 7.082, 7.05; KG869M-2: 7.082, 7.05; KG870M-2: 7.082, 7.05; KG871M-2: 7.082, 7.05","BN553M-2: B1=3.43,B2=1.38,G1=1.77,G2=0; BN586M-2: B1=2.33,B2=0,G1=2.93,G2=0; BN587M-2: B1=0.26,B2=0,G1=0,G2=0; BN588M-2: B1=0.39,B2=0,G1=0,G2=0; KG868M-2: B1=33.53,B2=2.95,G1=0,G2=0; KG869M-2: B1=26.07,B2=1.59,G1=0,G2=0; KG870M-2: B1=0,B2=0,G1=0,G2=0; KG871M-2: B1=132.28,B2=8.53,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD19M-2",2013,"HF","Osun",7.2017,4.8676,10.64,1.48,0,0,12.12,7.17666666666667,5.85,3,"OD20M-2: 7.202, 4.868; OD21M-2: 7.202, 4.868","OD20M-2: B1=5.85,B2=0,G1=0,G2=0; OD21M-2: B1=3.56,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD35M-2",2013,"DS","Ondo",7.1989,5.5932,4.85,0,0,0,4.85,1.61666666666667,0,3,"OD36M-2: 7.199, 5.593; OD37M-1: 7.199, 5.593","OD36M-2: B1=0,B2=0,G1=0,G2=0; OD37M-1: B1=0,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BN549M-2",2013,"DS","Benue",7.1909,8.1323,1.39,0,0,0,8.18,3.34333333333333,1.39,3,"BN550M-2: 7.191, 8.132; BN551M-2: 7.191, 8.132","BN550M-2: B1=0.65,B2=0,G1=5.57,G2=1.96; BN551M-2: B1=0.46,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BN573M-2",2013,"DS","Benue",7.1658,9.2841,0.29,0,0,0,0.32,0.305,0.305,2,"BN574M-2: 7.166, 9.284","BN574M-2: B1=0.32,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD01M-2",2013,"HF","Ondo",7.2146,5.1641,0,0,0,0,53.71,29.96,36.17,3,"OD02M-2: 7.215, 5.164; OD03M-2: 7.215, 5.164","OD02M-2: B1=47.87,B2=5.84,G1=0,G2=0; OD03M-2: B1=36.17,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OD07M-2",2013,"DS","Ondo",7.2779,5.2684,0,0,0,0,10.76,3.58666666666667,0,3,"OD08M-2: 7.278, 5.268; OD09M-2: 7.278, 5.268","OD08M-2: B1=0,B2=0,G1=0,G2=0; OD09M-2: B1=10.76,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BN554M-2",2013,"DS","Benue",7.2396,7.9157,1.46,0,0,0,31.72,8.6025,1.075,4,"BN555M-2: 7.24, 7.916; BN556M-2: 7.24, 7.916; BN557M-2: 7.24, 7.916","BN555M-2: B1=0.69,B2=0,G1=0,G2=0; BN556M-2: B1=5.36,B2=0,G1=21.68,G2=4.68; BN557M-2: B1=0.54,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OY100M-2",2013,"DS","Oyo",7.3458,3.8757,47.74,14.07,0,0,61.81,23.3566666666667,5.01,3,"OY101M-2: 7.346, 3.876; OY102M-2: 7.346, 3.876","OY101M-2: B1=3.25,B2=0,G1=0,G2=0; OY102M-2: B1=5.01,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"OY94M-2",2013,"DS","Oyo",7.3615,3.9317,6.63,0,0,0,9.77,5.23166666666667,5.715,6,"OY95M-2: 7.362, 3.932; OY96M-2: 7.362, 3.932; OY97M-2: 7.329, 3.911; OY98M-2: 7.329, 3.911; OY99M-2: 7.329, 3.911","OY95M-2: B1=9.77,B2=0,G1=0,G2=0; OY96M-2: B1=1.77,B2=0,G1=0,G2=0; OY97M-2: B1=4.8,B2=0,G1=0,G2=0; OY98M-2: B1=1.35,B2=0,G1=0,G2=0; OY99M-2: B1=7.07,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"ED193M-2",2013,"DS","Edo",7.3533,6.1103,0,0,0,0,1.04,0.346666666666667,0,3,"ED194M-2: 7.353, 6.11; ED195M-2: 7.353, 6.11","ED194M-2: B1=0,B2=0,G1=0,G2=0; ED195M-2: B1=1.04,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"KG875M-2",2013,"DS","Kogi",7.3396,7.0498,57.52,6.78,0,0,64.3,56.96,58.88,3,"KG876M-2: 7.34, 7.05; KG877M-2: 7.34, 7.05","KG876M-2: B1=44.26,B2=3.44,G1=0,G2=0; KG877M-2: B1=52.82,B2=6.06,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BN583M-2",2013,"DS","Benue",7.3369,8.7404,0.58,0,0,0,0.58,0.56,0.56,2,"BN584M-2: 7.337, 8.74","BN584M-2: B1=0.54,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
"BN566M-2",2013,"DS","Benue",7.3368,9.0018,0.61,0,0,0,0.96,0.523333333333333,0.61,3,"BN567M-2: 7.337, 9.002; BN568M-2: 7.337, 9.002","BN567M-2: B1=0,B2=0,G1=0,G2=0; BN568M-2: B1=0.96,B2=0,G1=0,G2=0","","NAFDAC Market Survey Sample 2013"
